bookId,title,series,author,rating,description,language,isbn,genres,characters,bookFormat,edition,pages,publisher,publishDate,firstPublishDate,awards,numRatings,ratingsByStars,likedPercent,setting,coverImg,bbeScore,bbeVotes,price,Lexile
7445.The_Glass_Castle,The Glass Castle,,Jeannette Walls,4.28,"A tender, moving tale of unconditional love in a family that, despite its profound flaws, gave the author the fiery determination to carve out a successful life on her own terms.Jeannette Walls grew up with parents whose ideals and stubborn nonconformity were both their curse and their salvation. Rex and Rose Mary Walls had four children. In the beginning, they lived like nomads, moving among Southwest desert towns, camping in the mountains. Rex was a charismatic, brilliant man who, when sober, captured his children's imagination, teaching them physics, geology, and above all, how to embrace life fearlessly. Rose Mary, who painted and wrote and couldn't stand the responsibility of providing for her family, called herself an ""excitement addict."" Cooking a meal that would be consumed in fifteen minutes had no appeal when she could make a painting that might last forever. Later, when the money ran out, or the romance of the wandering life faded, the Walls retreated to the dismal West Virginia mining town -- and the family -- Rex Walls had done everything he could to escape. He drank. He stole the grocery money and disappeared for days. As the dysfunction of the family escalated, Jeannette and her brother and sisters had to fend for themselves, supporting one another as they weathered their parents' betrayals and, finally, found the resources and will to leave home. What is so astonishing about Jeannette Walls is not just that she had the guts and tenacity and intelligence to get out, but that she describes her parents with such deep affection and generosity. Hers is a story of triumph against all odds, but also a tender, moving tale of unconditional love in a family that despite its profound flaws gave her the fiery determination to carve out a successful life on her own terms. For two decades, Jeannette Walls hid her roots. Now she tells her own story.",English,9.78074E+12,"['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Biography Memoir', 'Book Club', 'Adult', 'Audiobook', 'Contemporary', 'School']","['Jeannette Walls', 'Rex Walls', 'Rose Mary Walls', 'Maureen Walls', 'Brian Walls', 'Lori Walls']",Paperback,,288,Scribner,January 17th 2006,03/28/05,"['ALA Alex Award (2006)', 'Lincoln Award Nominee (2008)']",903463,"['445108', '310999', '110694', '25026', '11636']",96,"['New York City, New York (United States)', 'West Virginia (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523542886l/7445._SY475_.jpg,8539,109,2.87,1010L
5168.Where_the_Heart_Is,Where the Heart Is,,Billie Letts,4.02,"Talk about unlucky sevens. An hour ago, seventeen-year-old, seven months pregnant Novalee Nation was heading for California with her boyfriend. Now she finds herself stranded at a Wal-Mart in Sequoyah, Oklahoma, with just $7.77 in change. But Novalee is about to discover hidden treasures in this small Southwest town--a group of down-to-earth, deeply caring people willing to help a homeless, jobless girl living secretly in a Wal-Mart. From Bible-thumping blue-haired Sister Thelma Husband to eccentric librarian Forney Hull who loves Novalee more than she loves herself, they are about to take her--and you, too--on a moving, funny, and unforgettable journey to . . . Where the Heart Is.",English,9.78045E+12,"['Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Drama', 'Realistic Fiction', 'Young Adult', 'Novels']",[],Paperback,,376,Grand Central Publishing,June 1st 1998,01/01/95,['Eliot Rosewater Indiana High School Book Award (2000)'],238180,"['84519', '89216', '52081', '9802', '2562']",95,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327959469l/5168.jpg,8159,127,1.45,860L
9791.A_Walk_in_the_Woods,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bryson and Katz #2,Bill Bryson,4.06,"The Appalachian Trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America—majestic mountains, silent forests, sparking lakes. If you’re going to take a hike, it’s probably the place to go. And Bill Bryson is surely the most entertaining guide you’ll find. He introduces us to the history and ecology of the trail and to some of the other hardy (or just foolhardy) folks he meets along the way—and a couple of bears. Already a classic, A Walk in the Woods  will make you long for the great outdoors (or at least a comfortable chair to sit and read in).",English,9.78031E+12,"['Nonfiction', 'Travel', 'Humor', 'Memoir', 'Nature', 'Adventure', 'Audiobook', 'Biography', 'Outdoors', 'History']",['Bill Bryson'],Mass Market Paperback,,397,Anchor Books,December 26th 2006,05/05/98,[],346395,"['127348', '135598', '64789', '13563', '5097']",95,"['United States of America', 'Appalachian Trail, North Carolina (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388189974l/9791.jpg,8148,114,4.1,1210L
23766634-a-court-of-wings-and-ruin,A Court of Wings and Ruin,A Court of Thorns and Roses #3,Sarah J. Maas (Goodreads Author),4.44,"Looming war threatens all Feyre holds dear in the third volume of the #1 New York Times bestselling A Court of Thorns and Roses series.Feyre has returned to the Spring Court, determined to gather information on Tamlin's manoeuvrings and the invading king threatening to bring Prythian to its knees. But to do so she must play a deadly game of deceit – and one slip may spell doom not only for Feyre, but for her world as well.As war bears down upon them all, Feyre must decide who to trust amongst the dazzling and lethal High Lords – and hunt for allies in unexpected places. In this thrilling third book in the #1 New York Times bestselling series from Sarah J. Maas, the earth will be painted red as mighty armies grapple for power over the one thing that could destroy them all.",English,9.78141E+12,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fae', 'Magic', 'Fiction', 'Young Adult Fantasy', 'High Fantasy', 'Paranormal']","['Rhysand', 'Feyre', 'Lucien', 'Tamlin', 'Nesta Archeron', 'Elain Archeron', 'Cassian']",Paperback,,699,Bloomsbury Childrens Books,May 2nd 2017,,['Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2017) and Nominee for Best of the Best  (2018)'],253163,"['158341', '62627', '21943', '6959', '3293']",96,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555221560l/23766634._SY475_.jpg,7815,88,10.58,HL760L
5094.The_Drawing_of_the_Three,The Drawing of the Three,The Dark Tower #2,Stephen King (Goodreads Author),4.22,"While pursuing his quest for the Dark Tower through a world that is a nightmarishly distorted mirror image of our own, Roland, the last gunslinger, encounters three mysterious doorways on the beach. Each one enters into the life of a different person living in contemporary New York. Here he links forces with the defiant young Eddie Dean and the beautiful, brilliant, and brave Odetta Holmes, in a savage struggle against underworld evil and otherworldly enemies.Once again, Stephen King has masterfully interwoven dark, evocative fantasy and icy realism.",English,9.78045E+12,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Audiobook', 'Science Fiction Fantasy', 'Thriller', 'Novels']","['Eddie Dean', 'Odetta Holmes', 'Jack Mort', 'Roland Deschain', 'Detta Walker']",Paperback,,463,Signet,August 5th 2003,05/28/87,[],217186,"['96351', '81572', '30972', '6206', '2085']",96,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370918050l/5094.jpg,7579,104,4.71,850L
102868.A_Study_in_Scarlet,A Study in Scarlet,Sherlock Holmes #1,Arthur Conan Doyle,4.16,"""A Study in Scarlet"" is the first published story of one of the most famous literary detectives of all time, Sherlock Holmes. Here Dr. Watson, who has just returned from a war in Afghanistan, meets Sherlock Holmes for the first time when they become flat-mates at the famous 221 B Baker Street. In ""A Study in Scarlet"" Sherlock Holmes investigates a murder at Lauriston Gardens as Dr. Watson tags along with Holmes while narratively detailing his amazing deductive abilities.",English,9.78142E+12,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'Historical Fiction', 'Audiobook', '19th Century', 'British Literature']","['Jefferson Hope', 'Inspector Lestrade', 'Enoch Drebber', 'Lucy Ferrier', 'John Ferrier', 'Mrs Hudson (Conan Doyle series)', 'Joseph Stangerson', 'Tobias Gregson', 'Sherlock Holmes', 'Dr. John Watson']",Paperback,,123,Digireads.com,January 1st 2005,10/28/87,[],324483,"['134217', '123364', '54292', '8502', '4108']",96,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519031842l/102868._SX318_.jpg,6912,102,6.63,830L
5359.The_Client,The Client,,John Grisham (Goodreads Author),4.02,"In a weedy lot on the outskirts of Memphis, two boys watch a shiny Lincoln pull up to the curb...Eleven-year-old Mark Sway and his younger brother were sharing a forbidden cigarette when a chance encounter with a suicidal lawyer left Mark knowing a bloody and explosive secret: the whereabouts of the most sought-after dead body in America. Now Mark is caught between a legal system gone mad and a mob killer desperate to cover up his crime. And his only ally is a woman named Reggie Love, who has been a lawyer for all of four years. Prosecutors are willing to break all the rules to make Mark talk. The mob will stop at nothing to keep him quiet. And Reggie will do anything to protect her client --even take a last, desperate gamble that could win Mark his freedom... or cost them both their lives.",English,9.78039E+12,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Suspense', 'Legal Thriller', 'Mystery Thriller', 'Drama', 'Novels', 'Law']","['Mark Sway', 'Reggie Love', 'Barry Muldanno', 'Denton Voyles']",Paperback,,483,Delta,March 16th 2010,03/01/93,"['Colorado Blue Spruce Young Adult Book Award (1995)', 'Evergreen Teen Book Award (1996)', 'Premio Bancarella (1994)']",401051,"['136222', '157343', '89896', '14200', '3390']",96,"['Memphis, Tennessee (United States)', 'New Orleans, Louisiana (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY475_.jpg,6783,113,3.16,440L
22055262-a-darker-shade-of-magic,A Darker Shade of Magic,Shades of Magic #1,V.E. Schwab,4.07,"Kell is one of the last Antari—magicians with a rare, coveted ability to travel between parallel Londons; Red, Grey, White, and, once upon a time, Black.Kell was raised in Arnes—Red London—and officially serves the Maresh Empire as an ambassador, traveling between the frequent bloody regime changes in White London and the court of George III in the dullest of Londons, the one without any magic left to see.Unofficially, Kell is a smuggler, servicing people willing to pay for even the smallest glimpses of a world they'll never see. It's a defiant hobby with dangerous consequences, which Kell is now seeing firsthand.After an exchange goes awry, Kell escapes to Grey London and runs into Delilah Bard, a cut-purse with lofty aspirations. She first robs him, then saves him from a deadly enemy, and finally forces Kell to spirit her to another world for a proper adventure.Now perilous magic is afoot, and treachery lurks at every turn. To save all of the worlds, they'll first need to stay alive.",English,9.78077E+12,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adult', 'Audiobook', 'Adventure', 'Historical Fiction', 'Science Fiction Fantasy', 'Urban Fantasy']","['King George III (UK)', 'Kell Maresh', 'Rhy Maresh', 'Holland Vosijk', 'Maxim Maresh', 'Emira Maresh', 'Astrid Dane', 'Athos Dane', 'Tieren Serense', 'Delilah ""Lila"" Bard']",Hardcover,,400,Tor Books,February 24th 2015,,"[""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2019)"", 'Tähtifantasia Award Nominee (2020)', 'Goodreads Choice Award Nominee for Fantasy (2015)']",201402,"['72545', '83689', '34572', '7579', '3017']",95,"['London, England']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400322851l/22055262.jpg,6202,67,16.18,840L
3228917-outliers,Outliers: The Story of Success,,Malcolm Gladwell,4.16,"In this stunning new book, Malcolm Gladwell takes us on an intellectual journey through the world of ""outliers""--the best and the brightest, the most famous and the most successful. He asks the question: what makes high-achievers different?His answer is that we pay too much attention to what successful people are like, and too little attention to where they are from: that is, their culture, their family, their generation, and the idiosyncratic experiences of their upbringing. Along the way he explains the secrets of software billionaires, what it takes to be a great soccer player, why Asians are good at math, and what made the Beatles the greatest rock band.",English,9.78032E+12,"['Nonfiction', 'Psychology', 'Business', 'Self Help', 'Sociology', 'Science', 'Audiobook', 'Personal Development', 'Economics', 'Leadership']",[],Hardcover,,309,"Little, Brown and Company",November 18th 2008,10/28/08,[],556065,"['232206', '214572', '84952', '17317', '7018']",96,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315l/3228917.jpg,5858,80,4.64,1080L
32499.The_Pelican_Brief,The Pelican Brief,,John Grisham (Goodreads Author),4.01,"In suburban Georgetown a killer's Reeboks whisper on the front floor of a posh home... In a seedy D.C. porno house a patron is swiftly garroted to death... The next day America learns that two of its Supreme Court justices have been assassinated. And in New Orleans, a young law student prepares a legal brief... To Darby Shaw it was no more than a legal shot in the dark, a brilliant guess. To the Washington establishment it was political dynamite. Suddenly Darby is witness to a murder -- a murder intended for her. Going underground, she finds there is only one person she can trust -- an ambitious reporter after a newsbreak hotter than Watergate -- to help her piece together the deadly puzzle. Somewhere between the bayous of  Louisiana and the White House's inner sanctums, a violent cover-up is being engineered. For someone has read Darby's brief. Someone who will stop at nothing to destroy the evidence of an unthinkable crime.",English,9.78039E+12,"['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Crime', 'Legal Thriller', 'Mystery Thriller', 'Drama', 'Novels', 'Law']","['Darby Shaw', 'Thomas Callahan', 'Gavin  Verheek', 'Gray Grantham', 'Victor Mattiece']",Paperback,,400,Delta,April 25th 2006,02/15/92,['Evergreen Teen Book Award (1995)'],373545,"['126398', '145330', '84564', '14118', '3135']",95,"['New Orleans, Louisiana (United States)', 'Washington, D.C. (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389486877l/32499.jpg,5379,85,14.49,590L
18774964-a-man-called-ove,A Man Called Ove,,"Fredrik Backman (Goodreads Author), Henning Koch (Goodreads Author) (Translator)",4.36,"A grumpy yet loveable man finds his solitary world turned on its head when a boisterous young family moves in next door. Meet Ove. He's a curmudgeon, the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window. He has staunch principles, strict routines, and a short fuse. People call him the bitter neighbor from hell, but must Ove be bitter just because he doesn't walk around with a smile plastered to his face all the time?Behind the cranky exterior there is a story and a sadness. So when one November morning a chatty young couple with two chatty young daughters move in next door and accidentally flatten Ove's mailbox, it is the lead-in to a comical and heartwarming tale of unkempt cats, unexpected friendship, and the ancient art of backing up a U-Haul. All of which will change one cranky old man and a local residents' association to their very foundations.",English,9.78148E+12,"['Fiction', 'Contemporary', 'Audiobook', 'Humor', 'Book Club', 'Adult', 'Adult Fiction', 'Sweden', 'Novels', 'Realistic Fiction']","['Ove', 'Parvaneh', 'Sonja', 'Rune', 'Adrian', 'Mirsad', 'Jimmy', 'Anita', 'Patrick', 'Anders', 'Lena', 'Nanasin']",Hardcover,,337,Atria Books,July 15th 2014,08/27/12,[],568758,"['307546', '181844', '59433', '14057', '5878']",96,['Sweden'],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405259930l/18774964.jpg,4824,57,6.95,870L
233649.The_Great_Hunt,The Great Hunt,The Wheel of Time #2,Robert Jordan,4.22,"The Wheel of Time turns and Ages come and pass. What was, what will be, and what is, may yet fall under the Shadow.

Let the Dragon ride again on the winds of time.",English,9.78081E+12,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Epic', 'Adventure', 'Magic', 'Audiobook', 'Adult']","[""Rand al'Thor"", ""Nynaeve al'Meara"", ""Egwene al'Vere"", 'Perrin Aybara', ""Al'Lan Mandragoran"", 'Matrim Cauthon', 'Moiraine Damodred', 'Min Farshaw', 'Elayne Trakand', 'Siuan Sanche', 'Loial', 'Thom Merrilin', 'Padan Fain', ""Ba'alzamon"", 'Hurin', 'Liandrin', 'Verin Mathwin', 'Lord Ingtar Shinowa', 'Bayle Domon', 'Lanfear', 'Geofram Bornhald']",Mass Market Paperback,,705,Tor Books,October 15th 1991,11/15/90,[],227837,"['103030', '84570', '31072', '6447', '2718']",96,"['Tar Valon', 'Falme, Toman Head']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437870280l/233649._SY475_.jpg,4475,62,7.6,HL750L
35133922-educated,Educated,,Tara Westover (Goodreads Author),4.47,"Tara Westover was 17 the first time she set foot in a classroom. Born to survivalists in the mountains of Idaho, she prepared for the end of the world by stockpiling home-canned peaches and sleeping with her ""head-for-the-hills bag"". In the summer she stewed herbs for her mother, a midwife and healer, and in the winter she salvaged in her father's junkyard.Her father forbade hospitals, so Tara never saw a doctor or nurse. Gashes and concussions, even burns from explosions, were all treated at home with herbalism. The family was so isolated from mainstream society that there was no one to ensure the children received an education and no one to intervene when one of Tara's older brothers became violent.Then, lacking any formal education, Tara began to educate herself. She taught herself enough mathematics and grammar to be admitted to Brigham Young University, where she studied history, learning for the first time about important world events like the Holocaust and the civil rights movement. Her quest for knowledge transformed her, taking her over oceans and across continents, to Harvard and to Cambridge. Only then would she wonder if she'd traveled too far, if there was still a way home.Educated is an account of the struggle for self-invention. It is a tale of fierce family loyalty and of the grief that comes with severing the closest of ties. With the acute insight that distinguishes all great writers, Westover has crafted a universal coming-of-age story that gets to the heart of what an education is and what it offers: the perspective to see one's life through new eyes and the will to change it.Librarian's note: An alternate cover edition can be found here",English,9.7804E+12,"['Nonfiction', 'Memoir', 'Biography', 'Audiobook', 'Biography Memoir', 'Autobiography', 'Book Club', 'Adult', 'Education', 'Religion']",[],Hardcover,,334,Random House,February 20th 2018,,"['Audie Award for Best Female Narrator (2019)', 'Los Angeles Times Book Prize Nominee for Biography (2018)', 'ALA Alex Award (2019)', 'Wellcome Book Prize Nominee for Longlist (2019)', 'National Book Critics Circle Award Nominee for Autobiography (2018)', 'Goodreads Choice Award for Memoir & Autobiography (2018)', 'PEN/Jean Stein Book Award Nominee for Shortlist (2019)', 'Reading Women Award for Nonfiction (2018)']",796019,"['477689', '236894', '62027', '12742', '6667']",98,"['Idaho Mountains (United States)', 'Idaho (United States)', 'Arizona (United States)', 'Rome (Italy)', 'Paris (France)', 'Palmyra, New York (United States)', 'Boston, Massachusetts (United States)', 'Harvard University, Cambridge, Massachusetts (United States)', 'Cambridge, England (United Kingdom)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635l/35133922.jpg,3826,42,5.42,870L
35959740-circe,Circe,,Madeline Miller (Goodreads Author),4.26,"In the house of Helios, god of the sun and mightiest of the Titans, a daughter is born. But Circe is a strange child—not powerful, like her father, nor viciously alluring like her mother. Turning to the world of mortals for companionship, she discovers that she does possess power—the power of witchcraft, which can transform rivals into monsters and menace the gods themselves.Threatened, Zeus banishes her to a deserted island, where she hones her occult craft, tames wild beasts and crosses paths with many of the most famous figures in all of mythology, including the Minotaur, Daedalus and his doomed son Icarus, the murderous Medea, and, of course, wily Odysseus.But there is danger, too, for a woman who stands alone, and Circe unwittingly draws the wrath of both men and gods, ultimately finding herself pitted against one of the most terrifying and vengeful of the Olympians. To protect what she loves most, Circe must summon all her strength and choose, once and for all, whether she belongs with the gods she is born from, or the mortals she has come to love.",English,9.78032E+12,"['Fantasy', 'Fiction', 'Mythology', 'Historical Fiction', 'Audiobook', 'Retellings', 'Historical', 'Adult', 'Magic', 'Adult Fiction']","['Jason (Argonaut)', 'Odysseus', 'Penelope (wife of Odysseus)', 'Glaucus', 'Prometheus (mythology)', 'Athena (Greek goddess)', 'Circe', 'Telemachus', 'Medea of Colchis', 'Daedalus', 'Aeëtes', 'Minos', 'Scylla', 'Hermes', 'Minotaur', 'Helius (mythology)', 'Icarus (mythology)', 'Ariadne (mythology)', 'Telegonus', 'Pasiphae', 'Perse (mythology)', 'Perses of Colchis']",Hardcover,,393,"Little, Brown and Company",April 10th 2018,,"['Mythopoeic Fantasy Award Nominee for Adult Literature (2019)', 'ALA Alex Award (2019)', ""Women's Prize for Fiction Nominee (2019)"", 'Goodreads Choice Award for Fantasy (2018)']",343022,"['165190', '121246', '42221', '9539', '4826']",96,"['Aiaia (island)', 'Ancient Greece (Greece)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565909496l/35959740._SY475_.jpg,3421,39,9.74,HL660L
27833670-dark-matter,Dark Matter,,Blake Crouch (Goodreads Author),4.09,"Jason Dessen is walking home through the chilly Chicago streets one night, looking forward to a quiet evening in front of the fireplace with his wife, Daniela, and their son, Charlie—when his reality shatters.- - -'Are you happy in your life?'Those are the last words Jason Dessen hears before the masked abductor knocks him unconscious. Before he awakes to find himself strapped to a gurney, surrounded by strangers in hazmat suits. Before the man he's never met smiles down at him and says, 'Welcome back.'In this world he's woken up to, Jason's life is not the one he knows. His wife is not his wife. His son was never born. And Jason is not an ordinary college physics professor, but a celebrated genius who has achieved something remarkable. Something impossible.Is it this world or the other that's the dream?And even if the home he remembers is real, how can Jason possibly make it back to the family he loves? The answers lie in a journey more wondrous and horrifying than anything he could've imagined - one that will force him to confront the darkest parts of himself even as he battles a terrifying, seemingly unbeatable foe.",English,9.7811E+12,"['Science Fiction', 'Fiction', 'Thriller', 'Mystery', 'Audiobook', 'Mystery Thriller', 'Adult', 'Fantasy', 'Science Fiction Fantasy', 'Suspense']","['Jason Dessen', 'Daniela Vargas Dessen', 'Amanda Lucas', 'Charlie Dessen']",Hardcover,,342,Crown,July 26th 2016,,"['Goodreads Choice Award Nominee for Science Fiction (2016)', 'Book of the Month Book of the Year Award Nominee (2016)']",259579,"['98760', '103578', '43593', '10153', '3495']",95,"['Chicago, Illinois (United States)', 'Illinois (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472119680l/27833670._SY475_.jpg,2794,34,15.89,590L
20698530-p-s-i-still-love-you,P.S. I Still Love You,To All the Boys I've Loved Before #2,Jenny Han (Goodreads Author),4.11,"Lara Jean didn’t expect to really fall for Peter.She and Peter were just pretending. Except suddenly they weren’t. Now Lara Jean is more confused than ever.When another boy from her past returns to her life, Lara Jean’s feelings for him return too. Can a girl be in love with two boys at once?In this charming and heartfelt sequel to the New York Times bestseller To All the Boys I've Loved Before, we see first love through the eyes of the unforgettable Lara Jean. Love is never easy, but maybe that’s part of what makes it so amazing.",English,9.78144E+12,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Audiobook', 'Chick Lit', 'Young Adult Contemporary', 'Realistic Fiction', 'High School', 'Young Adult Romance']","['Josh', 'Kitty', 'Margot', 'Lara Jean', 'Peter Kavinsky']",Hardcover,,337,Simon & Schuster Books for Young Readers,May 26th 2015,,"['Goodreads Choice Award Nominee for Young Adult Fiction (2015)', 'Asian/Pacific American Award for Literature for Young Adult (2015)']",230729,"['89282', '89438', '41571', '7986', '2452']",95,"['Charlottesville, Virginia (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422881430l/20698530.jpg,2530,29,5.29,HL640L
13145.Along_Came_a_Spider,Along Came a Spider,Alex Cross #1,James Patterson (Goodreads Author),4.11,"A missing little girl named Maggie Rose . . . a family of three brutally murdered in the projects of Washington, D.C. . . . the thrill-killing of a beautiful elementary school teacher . . . a psychopathic serial kidnapper/murderer who is so terrifying that the FBI, the Secret Service, and the police cannot outsmart him - even after he's been captured.Gary Soneji wants to commit the crime of the century. Alex Cross is the brilliant homicide detective pitted against him. Jezzie Flanagan is the first female supervisor of the Secret Service who completes one of the most unusual suspense triangles in any thriller you have ever read. Alex Cross and Jezzie Flanagan are about to have a forbidden love affair—at the worst possible time for both of them. Because Gary Soneji is playing at the top of his game. The latest of the unspeakable crimes happens in Alex Cross's precinct. It happens under the noses of Jezzie Flanagan's men. Now Alex Cross must face the ultimate test: How do you outmaneuver a brilliant psychopath?",English,9.78045E+12,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Detective', 'Adult', 'Murder Mystery', 'Audiobook']","['Alex Cross', 'Gary Soneji', 'Gary Murphy', 'Regina ""Nana Mama"" Cross']",Paperback,,449,Grand Central Publishing,August 1st 2003,02/01/93,[],400302,"['161458', '145819', '73172', '13829', '6024']",95,"['Washington, D.C. (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388272560l/13145.jpg,2521,40,7.86,600L
25489625-between-the-world-and-me,Between the World and Me,,Ta-Nehisi Coates,4.39,"“This is your country, this is your world, this is your body, and you must find some way to live within the all of it.” In a profound work that pivots from the biggest questions about American history and ideals to the most intimate concerns of a father for his son, Ta-Nehisi Coates offers a powerful new framework for understanding our nation’s history and current crisis. Americans have built an empire on the idea of “race,” a falsehood that damages us all but falls most heavily on the bodies of black women and men—bodies exploited through slavery and segregation, and, today, threatened, locked up, and murdered out of all proportion. What is it like to inhabit a black body and find a way to live within it? And how can we all honestly reckon with this fraught history and free ourselves from its burden?  Between the World and Me is Ta-Nehisi Coates’s attempt to answer these questions in a letter to his adolescent son. Coates shares with his son—and readers—the story of his awakening to the truth about his place in the world through a series of revelatory experiences, from Howard University to Civil War battlefields, from the South Side of Chicago to Paris, from his childhood home to the living rooms of mothers whose children’s lives were taken as American plunder. Beautifully woven from personal narrative, reimagined history, and fresh, emotionally charged reportage, Between the World and Me clearly illuminates the past, bracingly confronts our present, and offers a transcendent vision for a way forward.",English,9.78081E+12,"['Nonfiction', 'Memoir', 'Race', 'Audiobook', 'History', 'Biography', 'Social Justice', 'Essays', 'Politics', 'African American']",['Ta-Nehisi Coates'],Hardcover,,152,Spiegel & Grau,July 14th 2015,,"['Pulitzer Prize Nominee for General Nonfiction (2016)', 'National Book Award for Nonfiction (2015)', 'ALA Alex Award (2016)', 'PEN/Diamonstein-Spielvogel Award for the Art of the Essay  (2016)', 'National Book Critics Circle Award Nominee for Criticism (2015)', 'NAIBA Book of the Year for Nonfiction (2016)', 'Kirkus Prize for Nonfiction (2015)', 'Goodreads Choice Award Nominee for Nonfiction (2015)']",235339,"['136056', '69174', '20504', '5880', '3725']",96,['United States of America'],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451435027l/25489625._SY475_.jpg,2004,23,13.7,1090L
3367956-hotel-on-the-corner-of-bitter-and-sweet,Hotel on the Corner of Bitter and Sweet,,Jamie Ford (Goodreads Author),4.02,"In 1986, Henry Lee joins a crowd outside the Panama Hotel, once the gateway to Seattle's Japantown. It has been boarded up for decades, but now the new owner has discovered the belongings of Japanese families who were sent to internment camps during World War II. As the owner displays and unfurls a Japanese parasol, Henry, a Chinese American, remembers a young Japanese American girl from his childhood in the 1940s—Keiko Okabe, with whom he forged a bond of friendship and innocent love that transcended the prejudices of their Old World ancestors. After Keiko and her family were evacuated to the internment camps, she and Henry could only hope that their promise to each other would be kept. Now, forty years later, Henry explores the hotel's basement for the Okabe family's belongings and for a long-lost object whose value he cannot even begin to measure. His search will take him on a journey to revisit the sacrifices he has made for family, for love, for country.",English,9.78035E+12,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'World War II', 'Book Club', 'Adult Fiction', 'War', 'Adult', 'Audiobook']","['Henry Lee', 'Keiko Okabe']",Hardcover,,290,Ballantine Books,January 27th 2009,,"['Montana Book Award (2009)', 'Goodreads Choice Award Nominee for Fiction (2009)', ""David J. Langum Sr. Prize Nominee for American Historical Fiction  (Director's Mention) (2009)"", 'Asian/Pacific American Award for Literature for Adult Fiction (2009)']",262877,"['87460', '109281', '52410', '10819', '2907']",95,"['Seattle, Washington (United States)', 'Puyallup, Washington (United States)', 'Minidoka, Idaho (United States)', 'Washington (state) (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348332221l/3367956.jpg,1704,24,3.51,850L
